Time_min,Phase,Alt_ft,Vx_ms,Vz_fpm,Vtotal_ms,Theta_deg,Alpha_deg,Elevator_deg,Throttle_pct,L_over_W,T_over_D
20.4166666666667,Cruise,31822.6942693182,161.601832266002,-743.963733766583,161.652670855458,6.11443691097183,7.47715677925649,-5.11645388904562,40.7836892072977,0.989217129941398,0.786241993684622
20.4333333333333,Cruise,31810.3221542504,161.66343039346,-734.59746122646,161.711813211882,6.33659492669694,7.6729063749866,-4.97091197826698,41.485210414656,1.00652097261164,0.779803525627325
20.45,Cruise,31798.3476909801,161.717496984542,-700.42339396112,161.76158717229,6.45234675766944,7.70755092484164,-4.89415555148874,42.3277384564361,1.01042970572065,0.791620463050541
20.4666666666667,Cruise,31786.9508957879,161.775097962091,-669.934965457821,161.817159659928,6.39122760811465,7.57953620221458,-4.93221163222703,43.1208243875417,1.00095955266288,0.818689403067377
20.4833333333333,Cruise,31775.8869403474,161.847907748504,-661.705161089231,161.891125489148,6.2435146697956,7.42034502602209,-5.02475952469708,43.6964840487316,0.989096511957741,0.845394319225898
20.5,Cruise,31764.7915246661,161.937150529017,-671.208887552845,161.982709597591,6.1527119216793,7.35876824984501,-5.07705217958308,44.0561334102528,0.985504409667553,0.857873882020006
20.5166666666667,Cruise,31753.520399136,162.034123040241,-679.42599442632,162.080580506151,6.18538562100542,7.41460243429384,-5.04606967540732,44.3382241062389,0.991732427606954,0.856169567860976
20.5333333333333,Cruise,31742.2343839872,162.128827836283,-671.776107947091,162.173691746908,6.29125478539461,7.50450395425121,-4.96619033075301,44.6816982350884,1.00075032165927,0.852037886392966
20.55,Cruise,31731.210189084,162.217900191477,-649.541793453922,162.259913524111,6.36880824044956,7.53269373769786,-4.90494691538334,45.116368970298,1.00455683332152,0.856268360890466
20.5666666666667,Cruise,31720.5904636913,162.305747811298,-625.705187003034,162.345666665909,6.3605263184418,7.47372884445926,-4.89994216107857,45.5617096300717,1.00108316545948,0.870074449256367
20.5833333333333,Cruise,31710.2948411144,162.398953497605,-611.808176968392,162.438381920317,6.29205301396984,7.37965944310421,-4.93363188169454,45.9199204738101,0.994737409315524,0.886188014122477
20.6,Cruise,31700.1343195745,162.499896130084,-608.649455798892,162.539735634818,6.23380649408752,7.32080798930239,-4.95943718388106,46.1657663883419,0.991416078770509,0.896315719154866
20.6166666666667,Cruise,31689.9924953792,162.605351809023,-607.838535324011,162.645216949443,6.23290850448668,7.32325384276261,-4.94684830402099,46.3548842703719,0.993269356397798,0.898423425342124
20.6333333333333,Cruise,31679.9085519305,162.710129818147,-600.72798747556,162.748931249647,6.27853161774768,7.35615524444556,-4.90378751802239,46.5626394305232,0.997658755528828,0.897455464949201
20.65,Cruise,31670.0124403341,162.811587725168,-585.742482883552,162.848602299973,6.32296261737973,7.36943158382627,-4.86204980346942,46.8193941573122,1.00035130651842,0.899679202305834
20.6666666666667,Cruise,31660.3968827548,162.911163500938,-568.262281675986,162.946577564599,6.32933096933005,7.33986306761226,-4.84563258888699,47.0956174785877,0.999408932056074,0.90715323662388
20.6833333333333,Cruise,31651.0468434552,163.012192017022,-554.673667749613,163.046732276186,6.30037618132812,7.28508173431152,-4.85218246939856,47.3404628131679,0.996350106747171,0.916947319116563
